timestamp_ms,power_w,phase
0.4290060023777187,79.749,idle_pre
170.5104010179639,79.749,idle_pre
340.4920349712484,78.495,idle_pre
510.54359099362046,78.495,idle_pre
680.5435540154576,78.495,idle_pre
850.4996710107662,78.407,idle_pre
1020.4966929741204,78.407,idle_pre
1190.490339009557,78.407,idle_pre
1360.5051339836791,78.329,idle_pre
1530.5408170097508,78.329,idle_pre
1700.514763011597,78.329,idle_pre
1870.5254209926352,78.151,idle_pre
2040.4959709849209,78.151,idle_pre
2210.498953994829,78.151,idle_pre
2380.4941750131547,78.247,idle_pre
2550.497802963946,78.247,idle_pre
2720.487745013088,78.247,idle_pre
2890.5206219642423,78.247,idle_pre
3060.542955994606,78.247,idle_pre
3230.4967459640466,78.247,idle_pre
3400.4896609694697,77.609,idle_pre
3570.4990579979494,77.609,idle_pre
3740.541420993395,77.609,idle_pre
3910.524959967006,77.609,idle_pre
4080.5420390097424,77.609,idle_pre
4250.542893016245,77.609,idle_pre
4420.506585971452,77.438,idle_pre
4590.504047984723,77.438,idle_pre
4760.4998759925365,77.438,idle_pre
4930.538112006616,77.438,idle_pre
5100.494453974534,77.438,idle_pre
5270.498435012996,77.438,idle_pre
5440.516125992872,77.707,idle_pre
5610.488697013352,77.707,idle_pre
5780.497204978019,77.707,idle_pre
5950.500882987399,77.707,idle_pre
6120.500652003102,77.707,idle_pre
6290.501659968868,77.64,idle_pre
6460.506676987279,77.64,idle_pre
6630.547798995394,77.64,idle_pre
6800.50419998588,77.64,idle_pre
6970.544303010684,77.64,idle_pre
7140.557385981083,77.64,idle_pre
7310.550419962965,77.509,idle_pre
7480.496991018299,77.509,idle_pre
7650.4994569695555,77.509,idle_pre
7820.4884249717,77.509,idle_pre
7990.498415019829,77.509,idle_pre
8160.497850971296,77.509,idle_pre
8330.496698967181,77.328,idle_pre
8500.543757982086,77.328,idle_pre
8670.542870007921,77.328,idle_pre
8840.529704990331,77.507,idle_pre
9010.492702014744,77.507,idle_pre
9180.525378964376,77.507,idle_pre
9350.641475000884,77.679,idle_pre
9520.512200018857,77.679,idle_pre
9690.54205197608,77.679,idle_pre
9860.54114100989,78.066,idle_pre
10030.533354962245,78.066,idle_pre
10200.498541002162,78.066,idle_pre
10370.54376397282,78.066,idle_pre
10540.506601973902,78.066,idle_pre
10710.499505978078,78.066,idle_pre
10880.550942965783,77.445,idle_pre
11050.52893399261,77.445,idle_pre
11220.497336005792,77.445,idle_pre
11390.508440963458,77.445,idle_pre
11560.507256013809,77.445,idle_pre
11730.54295196198,77.445,idle_pre
11900.503828015644,77.296,idle_pre
12070.500008994712,77.296,idle_pre
12240.535042015836,77.296,idle_pre
12410.50414397614,77.296,idle_pre
12580.544142983854,77.296,idle_pre
12750.50519296201,77.296,idle_pre
12920.54081900278,77.393,idle_pre
13090.505350963213,77.393,idle_pre
13260.504518984815,77.393,idle_pre
13430.491794017144,77.393,idle_pre
13600.528332986867,77.393,idle_pre
13770.543184014969,77.393,idle_pre
13940.529553976376,77.217,idle_pre
14110.52855401067,77.217,idle_pre
14280.516701983288,77.217,idle_pre
14450.49774798099,77.217,idle_pre
14620.543678000104,77.217,idle_pre
14790.542965987695,77.156,idle_pre
14960.506903007628,77.156,idle_pre
15130.497686972376,77.156,idle_pre
15300.543172983453,77.156,idle_pre
15470.498634967951,77.156,idle_pre
15640.504012990275,77.156,idle_pre
15810.54255599156,77.194,idle_pre
15980.549978965428,77.194,idle_pre
16150.543248979377,77.194,idle_pre
16320.49641100457,77.316,idle_pre
16490.50172197167,77.316,idle_pre
16660.57562897913,77.316,idle_pre
16830.498241004534,77.609,idle_pre
17000.492327963002,77.609,idle_pre
17170.50849297084,77.609,idle_pre
17340.505225001834,77.609,idle_pre
17510.49899501959,77.609,idle_pre
17680.642779974733,77.609,idle_pre
17850.543515000027,51.685,idle_pre
18020.50597599009,51.685,idle_pre
18190.539698000062,51.685,idle_pre
18360.51435599802,51.685,idle_pre
18530.54342698306,51.685,idle_pre
18700.49963099882,51.685,idle_pre
18870.53268501768,48.817,idle_pre
19040.60253797797,48.817,idle_pre
19210.530793992803,48.817,idle_pre
19380.54178201128,48.817,idle_pre
19550.543361983728,48.817,idle_pre
19720.52916197572,48.817,idle_pre
19890.561108011752,24.557,idle_pre
20060.604796977717,24.557,idle_pre
20230.505812971387,24.557,idle_pre
20400.51234397106,24.557,idle_pre
20570.55482198484,24.557,idle_pre
20740.567699016538,24.557,idle_pre
20910.59780697105,16.285,idle_pre
21080.53405000828,16.285,idle_pre
21250.544033013284,16.285,idle_pre
21420.50005699275,16.285,idle_pre
21590.499138983432,16.285,idle_pre
21760.49992197659,16.285,idle_pre
21930.50868599676,7.846,idle_pre
22100.500718981493,7.846,idle_pre
22270.58826596476,7.846,idle_pre
22440.504162979774,7.846,idle_pre
22610.54298299132,7.846,idle_pre
22780.49934998853,7.846,idle_pre
22950.50095999613,7.742,idle_pre
23120.51041598897,7.742,idle_pre
23290.550277975854,9.93,idle_pre
23460.555041965563,9.93,idle_pre
23630.54538797587,9.93,idle_pre
23800.501577963587,13.809,idle_pre
23970.50566901453,13.809,idle_pre
24140.50102198962,13.809,idle_pre
24310.543544997927,13.809,idle_pre
24480.55553296581,13.809,idle_pre
24650.52486700006,13.809,idle_pre
24820.50044799689,8.176,idle_pre
24990.58902496472,8.176,idle_pre
25160.528792999685,8.176,idle_pre
25330.4968450102,8.176,idle_pre
25500.498655019328,8.176,idle_pre
25670.49892799696,8.176,idle_pre
25840.50617000321,7.849,idle_pre
26010.543891985435,7.849,idle_pre
26180.511781014506,7.849,idle_pre
26350.59524601093,7.849,idle_pre
26520.493496966083,7.849,idle_pre
26690.58631500229,7.849,idle_pre
26860.54162000073,7.838,idle_pre
27030.502531968523,7.838,idle_pre
27200.527150009293,7.838,idle_pre
27370.50309998449,7.838,idle_pre
27540.50499899313,7.838,idle_pre
27710.49809496617,7.838,idle_pre
27880.506921967022,7.764,idle_pre
28050.5422729766,7.764,idle_pre
28220.499501971062,7.764,idle_pre
28390.506877971347,7.764,idle_pre
28560.497589991428,7.764,idle_pre
28730.544263962656,7.764,idle_pre
28900.499178969767,7.755,idle_pre
29070.498490997124,7.755,idle_pre
29240.530446986668,7.755,idle_pre
29410.5450049974,7.755,idle_pre
29580.50135697704,7.755,idle_pre
29750.50144898705,7.755,idle_pre
29920.53181299707,7.7,idle_pre
30090.498631994706,7.7,idle_mid
30260.500080010388,7.7,idle_mid
30430.54878397379,9.35,idle_mid
30600.54409498116,9.35,idle_mid
30770.53000300657,9.35,idle_mid
30940.54351799423,10.91,idle_mid
31110.511642007623,10.91,idle_mid
31280.49649397144,10.91,idle_mid
31450.49979997566,14.459,idle_mid
31620.496173971333,14.459,idle_mid
31790.54734599777,14.459,idle_mid
31960.543396999128,14.459,idle_mid
32130.533154995646,14.459,idle_mid
32300.54317798931,8.083,idle_mid
32470.50435998244,8.083,idle_mid
32640.543882967904,8.083,idle_mid
32810.50450599287,8.083,idle_mid
32980.506255000364,8.083,idle_mid
33150.54385596886,8.083,idle_mid
33320.49587601796,7.942,idle_mid
33490.543206979055,7.942,idle_mid
33660.4964149883,7.942,idle_mid
33830.50011098385,7.942,idle_mid
34000.5156279658,7.942,idle_mid
34170.58796196943,7.942,idle_mid
34340.53149097599,7.613,idle_mid
34510.49591397168,7.613,idle_mid
34680.501293973066,7.613,idle_mid
34850.50273296656,7.613,idle_mid
35020.50725900335,7.613,idle_mid
35190.55079197278,7.613,idle_mid
35360.54372700164,7.503,idle_mid
35530.505059985444,7.503,idle_mid
35700.542374979705,7.503,idle_mid
35870.5091389711,7.503,idle_mid
36040.50018498674,7.503,idle_mid
36210.54373198422,7.503,idle_mid
36380.515510973055,7.678,idle_mid
36550.53168797167,7.678,idle_mid
36720.537118962966,7.678,idle_mid
36890.54307999322,7.678,idle_mid
37060.540036007296,7.678,idle_mid
