timestamp_ms,power_w,phase
0.3770359908230603,80.69,idle_pre
370.46481200377457,79.578,idle_pre
740.4909319884609,79.578,idle_pre
1110.500560986111,77.925,idle_pre
1480.4518219898457,77.94,idle_pre
1850.453180988552,77.94,idle_pre
2220.506243989803,77.94,idle_pre
2590.477477991953,77.433,idle_pre
2960.4483599832747,77.433,idle_pre
3330.5022949934937,77.388,idle_pre
3700.478268001461,77.388,idle_pre
4070.439514995087,77.388,idle_pre
4440.446962980786,77.297,idle_pre
4810.5054939806,77.297,idle_pre
5180.4453439835925,77.292,idle_pre
5550.491982983658,77.6,idle_pre
5920.442895992892,77.655,idle_pre
6290.436320996378,77.655,idle_pre
6660.492366005201,77.655,idle_pre
7030.44811898144,77.602,idle_pre
7400.444929982768,77.602,idle_pre
7770.491903997026,77.602,idle_pre
8140.440329996636,77.466,idle_pre
8510.437455988722,77.466,idle_pre
8880.45538897859,77.459,idle_pre
9250.446079997346,77.459,idle_pre
9620.49569399096,77.459,idle_pre
9990.453835984226,77.395,idle_pre
10360.493208980188,77.395,idle_pre
10730.4476609861,77.395,idle_pre
11100.442166003631,77.282,idle_pre
11470.440904988209,77.282,idle_pre
11840.453215001617,77.594,idle_pre
12210.446159995628,77.594,idle_pre
12580.448152002646,77.732,idle_pre
12950.446711998666,77.957,idle_pre
13320.447159989271,77.957,idle_pre
13690.44257097994,77.957,idle_pre
14060.45707699377,77.512,idle_pre
14430.445513979066,77.512,idle_pre
14800.454915006412,77.512,idle_pre
15170.487944997149,77.322,idle_pre
15540.446584986055,77.322,idle_pre
15910.455734003335,77.114,idle_pre
16280.451456987066,77.114,idle_pre
16650.492562999716,77.114,idle_pre
17020.447880000575,67.499,idle_pre
17390.471813007025,67.499,idle_pre
17760.445794992847,67.499,idle_pre
18130.447756004287,48.785,idle_pre
18500.49266099813,48.785,idle_pre
18870.476910989964,48.437,idle_pre
19240.49207000644,48.437,idle_pre
19610.486015997594,39.764,idle_pre
19980.44509399915,22.369,idle_pre
20350.449934980134,21.777,idle_pre
20720.457080984488,21.777,idle_pre
21090.4476789874,21.777,idle_pre
21460.45281700208,8.127,idle_pre
21830.43916200404,8.127,idle_pre
22200.492115982343,8.127,idle_pre
22570.53738599643,7.027,idle_pre
22940.53394900402,7.027,idle_pre
23310.47886799206,7.027,idle_pre
23680.45471800724,6.714,idle_pre
24050.47779699089,6.714,idle_pre
24420.447291980963,6.781,idle_pre
24790.44461599551,6.781,idle_pre
25160.53515800741,6.781,idle_pre
25530.447122000623,6.849,idle_pre
25900.4463290039,6.849,idle_pre
26270.447199989576,6.849,idle_pre
26640.44832898071,8.229,idle_pre
27010.4941239988,9.943,idle_pre
27380.475248995936,13.446,idle_pre
27750.46108898823,13.446,idle_pre
28120.43662200449,13.446,idle_pre
28490.537626988957,8.414,idle_pre
28860.491768980864,8.414,idle_pre
29230.49037900637,8.414,idle_pre
29600.539484003093,7.824,idle_pre
29970.49278000486,7.824,idle_pre
30459.648346004546,7.661,idle_pre
31027.540438983124,7.661,idle_pre
31515.004493005108,17.679,idle_pre
31885.03252598457,36.293,idle_pre
32255.02233000589,36.293,idle_pre
32625.01598297968,79.354,idle_pre
32995.02133400529,78.209,idle_pre
33365.022626996506,77.102,idle_pre
