timestamp_ms,power_w,phase
0.2791510196402669,79.285,idle_pre
70.37732400931418,79.285,idle_pre
140.40611102245748,79.285,idle_pre
210.351026034914,79.285,idle_pre
280.3523869952187,78.765,idle_pre
350.3799339523539,78.765,idle_pre
420.4089429695159,78.765,idle_pre
490.379758994095,78.765,idle_pre
560.3579010348767,78.765,idle_pre
630.3928890265524,78.765,idle_pre
700.3493499942124,78.765,idle_pre
770.342482952401,78.765,idle_pre
840.3576599666849,78.765,idle_pre
910.376487998292,78.765,idle_pre
980.3521359572188,78.765,idle_pre
1050.3384330077097,78.765,idle_pre
1120.3467609593645,78.765,idle_pre
1190.3864400228483,78.765,idle_pre
1260.37468702998,78.089,idle_pre
1330.3568880073726,78.089,idle_pre
1400.3868489526212,78.089,idle_pre
1470.3563479706645,78.089,idle_pre
1540.4020099667832,78.089,idle_pre
1610.3526710066944,78.089,idle_pre
1680.3937630029395,78.089,idle_pre
1750.355041003786,78.089,idle_pre
1820.394907030277,78.089,idle_pre
1890.3540809405968,78.089,idle_pre
1960.3672069497409,78.089,idle_pre
2030.40487295948,78.089,idle_pre
2100.352237001061,78.089,idle_pre
2170.399611000903,78.089,idle_pre
2240.351391024888,77.997,idle_pre
2310.3910189820454,77.997,idle_pre
2380.352664971724,77.997,idle_pre
2450.4018439911306,77.997,idle_pre
2520.3561319503933,77.997,idle_pre
2590.3745819814503,77.997,idle_pre
2660.350947990082,77.997,idle_pre
2730.393585981801,77.997,idle_pre
2800.351295969449,77.997,idle_pre
2870.3992810333148,77.997,idle_pre
2940.346713992767,77.997,idle_pre
3010.343914036639,77.997,idle_pre
3080.377439968288,77.997,idle_pre
3150.351120042614,77.997,idle_pre
3220.3394470270723,77.997,idle_pre
3290.3393720043823,77.934,idle_pre
3360.388744971715,77.934,idle_pre
3430.350551963784,77.934,idle_pre
3500.3501989413053,77.934,idle_pre
3570.405354956165,77.934,idle_pre
3640.349976019934,77.934,idle_pre
3710.394048015587,77.934,idle_pre
3780.391247011721,77.934,idle_pre
3850.35041498486,77.934,idle_pre
3920.3930819639936,77.934,idle_pre
3990.341358003207,77.934,idle_pre
4060.392671031877,77.934,idle_pre
4130.350589985028,77.934,idle_pre
4200.379363959655,77.934,idle_pre
4270.352510036901,77.927,idle_pre
4340.343161951751,77.927,idle_pre
4410.350785008632,77.927,idle_pre
4480.405683047138,77.927,idle_pre
4550.351254991256,77.927,idle_pre
4620.401134015992,77.927,idle_pre
4690.395475947298,77.927,idle_pre
4760.39343199227,77.927,idle_pre
4830.352343968116,77.927,idle_pre
4900.358185986988,77.927,idle_pre
4970.379897975363,77.927,idle_pre
5040.349868941121,77.927,idle_pre
5110.376416938379,77.927,idle_pre
5180.394859984517,77.927,idle_pre
5250.369351939298,77.852,idle_pre
5320.392802008428,77.852,idle_pre
5390.345382038504,77.852,idle_pre
5460.338342003524,77.852,idle_pre
5530.385744990781,77.852,idle_pre
5600.406997953542,77.852,idle_pre
5670.39024294354,77.852,idle_pre
5740.351513028145,77.852,idle_pre
5810.39374996908,77.852,idle_pre
5880.349157960154,77.852,idle_pre
5950.3927460173145,77.852,idle_pre
6020.351315033622,77.852,idle_pre
6090.394455008209,77.852,idle_pre
6160.354060004465,77.852,idle_pre
6230.342239956372,77.852,idle_pre
6300.352827995084,78.163,idle_pre
6370.382803026587,78.163,idle_pre
6440.350860008039,78.163,idle_pre
6510.354417958297,78.163,idle_pre
6580.392992938869,78.163,idle_pre
6650.349369039759,78.163,idle_pre
6720.392834045924,78.163,idle_pre
6790.353526943363,78.355,idle_pre
6860.391377005726,78.355,idle_pre
6930.354306008667,78.355,idle_pre
7000.392919988371,78.355,idle_pre
7070.394612965174,78.355,idle_pre
7140.350625966676,78.355,idle_pre
7210.35926498007,78.355,idle_pre
7280.391989974305,78.8,idle_pre
7350.364590995014,78.8,idle_pre
7420.393671025522,78.8,idle_pre
7490.351882996038,78.8,idle_pre
7560.348656028509,78.8,idle_pre
7630.337717011571,78.8,idle_pre
7700.347602949478,78.8,idle_pre
7770.386897027492,78.8,idle_pre
7840.355128981173,78.8,idle_pre
7910.389557946473,78.8,idle_pre
7980.356900952756,78.8,idle_pre
8050.34961597994,78.8,idle_pre
8120.394169003703,78.8,idle_pre
8190.353787038475,78.8,idle_pre
8260.394847020507,78.157,idle_pre
8330.394407967106,78.157,idle_pre
8400.350690004416,78.157,idle_pre
