timestamp_ms,power_w,phase
0.3875810652971267,78.506,idle_pre
140.47004305757582,78.506,idle_pre
280.45798698440194,78.506,idle_pre
420.5070480238646,78.232,idle_pre
560.5144599685445,78.232,idle_pre
700.5118520464748,78.232,idle_pre
840.4573659645393,78.232,idle_pre
980.4842000594364,78.386,idle_pre
1120.4687469871717,78.386,idle_pre
1260.488976025954,78.386,idle_pre
1400.4574549617246,78.386,idle_pre
1540.464204037562,78.386,idle_pre
1680.4612920386717,78.386,idle_pre
1820.502085029148,78.386,idle_pre
1960.5015120469036,77.617,idle_pre
2100.499870022759,77.617,idle_pre
2240.45791302342,77.617,idle_pre
2380.4995820391923,77.617,idle_pre
2520.479044062085,77.617,idle_pre
2660.498584038578,77.617,idle_pre
2800.4837119951844,77.617,idle_pre
2940.457207965665,77.604,idle_pre
3080.457302974537,77.604,idle_pre
3220.4589820466936,77.604,idle_pre
3360.5263920035213,77.604,idle_pre
3500.489349011332,77.604,idle_pre
3640.450392966159,77.604,idle_pre
3780.4812900722022,77.604,idle_pre
3920.47047498636,77.48,idle_pre
4060.5113450437775,77.48,idle_pre
4200.464833062142,77.48,idle_pre
4340.450079995208,77.48,idle_pre
4480.46405997593,77.48,idle_pre
4620.458516059443,77.48,idle_pre
4760.457283002324,77.48,idle_pre
4900.500996038318,77.48,idle_pre
5040.483920020051,77.257,idle_pre
5180.45887502376,77.257,idle_pre
5320.457460009493,77.257,idle_pre
5460.512995021418,77.257,idle_pre
5600.460618035868,77.257,idle_pre
5740.45839603059,77.257,idle_pre
5880.469913012348,77.257,idle_pre
6020.464031025767,77.522,idle_pre
6160.458237980492,77.522,idle_pre
6300.457839039154,77.522,idle_pre
6440.448764013127,77.522,idle_pre
6580.4594330256805,77.522,idle_pre
6720.517475972883,77.522,idle_pre
6860.495376051404,77.522,idle_pre
7000.466812984087,77.463,idle_pre
7140.497492975555,77.463,idle_pre
7280.498138046823,77.463,idle_pre
7420.467482064851,77.565,idle_pre
7560.465789050795,77.565,idle_pre
7700.499042053707,77.565,idle_pre
7840.495740994811,77.565,idle_pre
7980.47980805859,77.92,idle_pre
8120.484592043795,77.92,idle_pre
8260.458064032719,77.92,idle_pre
8400.504152057692,77.92,idle_pre
8540.500206057914,77.927,idle_pre
8680.499996989965,77.927,idle_pre
8820.500471978448,77.927,idle_pre
8960.50067502074,77.927,idle_pre
9100.496674072929,77.927,idle_pre
9240.514729055576,77.927,idle_pre
9380.51137002185,77.927,idle_pre
9520.48427599948,77.271,idle_pre
9660.495594958777,77.271,idle_pre
9800.468852976335,77.271,idle_pre
9940.458534983918,77.271,idle_pre
10080.489885993302,77.271,idle_pre
10220.5113429809,77.271,idle_pre
10360.450546024367,77.271,idle_pre
10500.451788073406,77.003,idle_pre
10640.460335998796,77.003,idle_pre
10780.45922005549,77.003,idle_pre
10920.45880004298,77.003,idle_pre
11060.458331019618,77.003,idle_pre
11200.457783066668,77.003,idle_pre
11340.501849073917,77.003,idle_pre
11480.499336030334,76.841,idle_pre
11620.4592960421,76.841,idle_pre
11760.456364019774,76.841,idle_pre
11900.45692701824,76.841,idle_pre
12040.461831027642,76.841,idle_pre
12180.497226072475,76.841,idle_pre
12320.50617702771,76.841,idle_pre
12460.457639070228,77.111,idle_pre
12600.488726980984,77.111,idle_pre
12740.464820992202,77.111,idle_pre
12880.508644040674,77.111,idle_pre
13020.505627035163,77.111,idle_pre
13160.48334701918,77.111,idle_pre
13300.458732061088,77.111,idle_pre
13440.506965038368,77.087,idle_pre
13580.500351963565,77.087,idle_pre
13720.458307070658,77.087,idle_pre
13860.472170985304,77.087,idle_pre
14000.464975018986,77.087,idle_pre
14140.496834064834,77.087,idle_pre
14280.499159009196,77.087,idle_pre
14420.48936302308,77.068,idle_pre
14560.500783030877,77.068,idle_pre
14700.457600061782,77.068,idle_pre
14840.45324404724,77.068,idle_pre
14980.459045968018,77.238,idle_pre
15120.499780052342,77.238,idle_pre
15260.46463404782,77.238,idle_pre
15400.49859706778,77.238,idle_pre
15540.513811050914,77.575,idle_pre
15680.510472971946,77.575,idle_pre
15820.507611031644,77.575,idle_pre
15960.516080958769,77.575,idle_pre
16100.496970000677,77.575,idle_pre
16240.481326007284,77.575,idle_pre
16380.50579605624,77.575,idle_pre
16520.51400404889,77.306,idle_pre
16660.490275011398,77.306,idle_pre
16800.497118965723,77.306,idle_pre
16940.499227959663,77.306,idle_pre
17080.499839037657,77.306,idle_pre
17220.50003905315,77.306,idle_pre
17360.499768983573,77.306,idle_pre
17500.455567031167,54.898,idle_pre
17640.46745595988,54.898,idle_pre
17780.456474982202,54.898,idle_pre
17920.464384020306,54.898,idle_pre
18060.463211964816,54.898,idle_pre
18200.45902300626,54.898,idle_pre
18340.46672505792,54.898,idle_pre
18480.51114100963,48.815,idle_pre
18620.458572986536,48.815,idle_pre
18760.467419051565,48.815,idle_pre
18900.45758907217,48.815,idle_pre
19040.550873964094,48.815,idle_pre
19180.45867199544,48.815,idle_pre
19320.5007200595,48.815,idle_pre
19460.499807959422,32.711,idle_pre
19600.48540402204,32.711,idle_pre
19740.50065805204,32.711,idle_pre
19880.500694038343,32.711,idle_pre
20020.500321988948,32.711,idle_pre
20160.49613198265,32.711,idle_pre
20300.546262064017,32.711,idle_pre
20440.457727061585,7.769,idle_pre
20580.46490605921,7.769,idle_pre
20720.487395999957,7.769,idle_pre
20860.545655013997,7.769,idle_pre
21000.491913058795,7.769,idle_pre
21140.45022497885,7.769,idle_pre
21280.45760700479,7.769,idle_pre
21420.459159999155,7.902,idle_pre
21560.500015039,7.902,idle_pre
21700.49665099941,7.902,idle_pre
21840.45577305369,7.902,idle_pre
21980.50120496191,10.164,idle_pre
22120.499343960542,10.164,idle_pre
22260.498941061087,10.164,idle_pre
22400.46620403882,10.164,idle_pre
22540.49684898928,14.265,idle_pre
22680.45739200897,14.265,idle_pre
22820.54361805785,14.265,idle_pre
22960.46060801018,14.265,idle_pre
23100.46218300704,14.265,idle_pre
23240.48976798076,14.265,idle_pre
23380.540219019167,14.265,idle_pre
23520.49993304536,8.447,idle_pre
23660.485047963448,8.447,idle_pre
23800.49983796198,8.447,idle_pre
23940.500241005797,8.447,idle_pre
24080.499471980147,8.447,idle_pre
24220.50001402385,8.447,idle_pre
24360.45925598592,8.447,idle_pre
24500.50279998686,7.938,idle_pre
24640.502842026763,7.938,idle_pre
24780.542843043804,7.938,idle_pre
24920.539668994024,7.938,idle_pre
25060.45710400213,7.938,idle_pre
25200.45861101244,7.938,idle_pre
25340.49217798747,7.938,idle_pre
25480.456621968187,7.687,idle_pre
25620.46015600208,7.687,idle_pre
