timestamp_ms,power_w,phase
0.2403450198471546,80.128,idle_pre
990.321006043814,78.757,idle_pre
1980.309032020159,78.111,idle_pre
2970.3102810308337,78.32,idle_pre
3960.3539389790967,78.54,idle_pre
4950.343844015151,78.699,idle_pre
5940.317593980581,78.372,idle_pre
6930.358699057251,78.355,idle_pre
7920.353675028309,78.258,idle_pre
8910.308368038386,78.048,idle_pre
9900.354565004818,78.029,idle_pre
10890.310992021114,78.094,idle_pre
11880.3103370592,78.546,idle_pre
12870.310813072138,78.431,idle_pre
13860.318068997003,78.357,idle_pre
14850.3531049937,78.422,idle_pre
15840.361200971529,78.449,idle_pre
16830.3032820113,78.224,idle_pre
17820.30925003346,52.497,idle_pre
18810.308333020657,49.505,idle_pre
19800.313082989305,49.489,idle_pre
20790.31280602794,22.061,idle_pre
21780.334969982505,14.034,idle_pre
22770.313845016062,11.484,idle_pre
23760.35324006807,8.876,idle_pre
24750.311659066934,8.73,idle_pre
25740.31850101892,11.573,idle_pre
26730.321743059903,15.019,idle_pre
27720.311157987453,9.195,idle_pre
28710.31066204887,8.972,idle_pre
29700.34167997073,8.67,idle_pre
30848.534594057128,8.504,idle_pre
31840.40911705233,36.812,idle_pre
32830.44853806496,78.301,idle_pre
33895.4433540348,78.483,train
34885.43010503054,181.654,train
35875.426584039815,360.273,train
36865.42659101542,359.994,train
37855.41404702235,359.916,train
38845.44442105107,360.04,train
39835.41936404072,359.908,train
40825.42481797282,359.886,train
41815.42012107093,360.0,train
42805.45282701496,360.017,train
43795.44266103767,359.95,train
44785.4226679774,360.053,train
45775.426064035855,359.999,train
46765.41792904027,359.958,train
47755.45994704589,359.905,train
48745.41187600698,360.084,train
49735.44560698792,359.973,train
50725.4176849965,359.902,train
51715.43306007516,359.939,train
52705.44414699543,360.028,train
53695.444599026814,359.957,train
54685.44521601871,359.727,train
55675.42626906652,359.993,train
56665.4542570468,359.984,train
57655.454830033705,359.996,train
58645.42723598424,359.963,train
59635.45477401931,360.059,train
60625.44534297194,359.927,train
61615.44544505887,359.969,train
62605.44575797394,359.872,train
63595.45013401657,360.17,train
64585.419262060896,359.963,train
65575.41976997163,359.94,train
66565.45490003191,360.116,train
67555.4535620613,359.998,train
68545.41795398109,360.023,train
69535.41877004318,359.876,train
70525.46259900555,360.084,train
71515.44004306197,359.99,train
72505.42016199324,359.871,train
73495.45251007657,359.984,train
74485.41964101605,359.966,train
75475.4529229831,359.993,train
76465.45358805452,359.907,train
77455.41812200099,360.035,train
78445.43626299128,359.99,train
79435.4548730189,359.909,train
80425.42093608063,360.077,train
81415.45442503411,360.022,train
82405.45391605701,359.926,train
83395.4195480328,359.958,train
84385.43724897318,359.961,train
85375.42675004806,360.046,train
86365.46164203901,359.982,train
87355.41927197482,359.95,train
88345.41930502746,360.014,train
89335.45425802004,359.942,train
90325.42011199985,360.043,train
91315.45368104707,359.963,train
92305.41953106876,360.093,train
93295.4190770397,359.933,train
94285.41984106414,359.917,train
95275.45473002829,360.117,train
96265.41859901045,360.148,train
97255.42061205488,360.041,train
98245.41748606134,359.902,train
99235.45345000456,360.082,train
100225.45215906575,360.082,train
101215.44273407198,359.932,train
102205.45199501794,360.001,train
103195.42044401167,359.962,train
104185.42661704124,360.022,train
105175.4180380376,359.786,train
106165.45438708272,360.025,train
107155.45238298364,360.024,train
108145.45264700428,359.852,train
109135.4529610835,359.916,train
110125.4173089983,360.02,train
111115.4290450504,359.918,train
112105.42753303888,360.046,train
113095.45567200983,359.828,train
114085.43455798645,360.167,train
115075.4252889892,360.037,train
116065.45264902525,359.923,train
117055.4810280446,359.986,train
118045.45321606564,360.012,train
119035.41824698914,359.956,train
120025.4565529758,359.939,train
121015.42702398729,360.003,train
122005.45861304272,360.009,train
122995.45740208124,359.765,train
123985.4181810515,360.192,train
124975.4526540637,360.003,train
125965.41700803208,359.975,train
126955.41920501272,359.903,train
127945.4539740691,359.968,train
128935.455983039,360.015,train
129925.46332604252,359.948,train
130915.41530902032,360.022,train
131905.4539060453,360.022,train
132895.4200670123,360.116,train
133885.42086200323,359.993,train
134875.45401405077,359.965,train
135865.4528950574,360.021,train
136855.4678959772,360.053,train
137845.45972605702,359.903,train
138835.42700204998,360.059,train
139825.42909902986,360.039,train
140815.41864108294,360.067,train
141805.42964604683,359.944,train
142795.45364098158,360.05,train
143785.42617498897,360.231,train
144775.4270900041,359.867,train
145765.45525703114,360.123,train
146755.45564398635,359.997,train
147745.41944405064,360.015,train
148735.4598660022,359.935,train
149725.41953704786,360.073,train
150715.45390505344,360.101,train
151705.4576490773,359.832,train
152695.4187990632,359.985,train
153685.67294697277,359.98,train
154675.45517801773,360.021,train
155665.42623296846,359.742,train
156655.41900799144,360.225,train
157645.4525970621,359.966,train
158635.42985299136,359.958,train
159625.4182170378,359.922,train
160615.45252497308,360.101,train
161605.45860405546,360.055,train
162595.45536106452,360.048,train
163772.82066398766,347.625,train
164762.85440905485,362.414,train
165752.81445705332,360.09,train
166742.81465203967,360.08,train
167732.82587097492,359.89,train
168722.8520270437,359.98,train
169712.8181559965,359.942,train
170702.85356708337,360.065,train
171692.8541730158,359.903,train
172682.851633057,360.015,train
173672.8150070412,360.01,train
174662.85095608328,359.891,train
175652.84960099962,360.112,train
176642.81616499647,359.996,train
177632.82210798934,360.076,train
178622.8570350213,360.052,train
179612.8169230651,359.895,train
180602.8169030324,360.038,train
181592.81649498732,360.285,train
182582.8144690022,359.877,train
183572.8518230608,359.982,train
184562.8508360824,359.967,train
185552.81453602947,360.005,train
186542.8500249982,359.923,train
187532.81665802933,360.073,train
188522.8235779796,359.995,train
189512.8505610628,359.914,train
190502.8511340497,359.977,train
191492.81507602427,359.996,train
192482.85068001127,359.983,train
193472.81504701823,359.695,train
194462.82235602848,359.997,train
195452.85098603927,359.996,train
196442.8505799733,360.104,train
197432.81629600096,359.989,train
198422.8507670341,360.022,train
199412.8221840365,360.096,train
200402.8219199972,360.022,train
201392.81468698755,359.958,train
202382.82222603448,360.029,train
203372.8178080637,360.066,train
204362.82157199457,359.889,train
205352.85032808315,360.019,train
206342.85168198403,360.1,train
207332.85051805436,359.993,train
208322.82134506383,359.84,train
209312.8148620017,359.988,train
210302.85394901875,360.043,train
211292.82345005777,359.954,train
212282.8162860824,360.034,train
213272.81680505257,359.939,train
214262.8511179937,360.015,train
215252.85063602496,359.966,train
216242.815121077,360.059,train
217232.8173740534,360.111,train
218222.84986905288,359.839,train
219212.89948304184,359.964,train
220202.8575220611,359.964,train
221192.8164520068,360.052,train
222182.8146260232,359.917,train
223172.8236930212,360.017,train
224162.85073000472,360.009,train
225152.85405807663,359.893,train
226142.8148030536,359.941,train
227132.8285309719,359.987,train
228122.81669303772,359.989,train
229112.81576298643,360.074,train
230102.85026498605,359.895,train
231092.82496303783,360.022,train
232082.8509290004,359.932,train
233072.85099301956,359.874,train
234062.8502320033,359.931,train
235052.8142619878,360.043,train
236042.85022907425,359.948,train
237032.81702206004,359.87,train
238022.85183302592,360.004,train
239012.8219149774,359.964,train
240002.88592104331,359.916,train
240992.81571106985,360.131,train
241982.8980329912,359.976,train
242972.81621105503,360.031,train
243962.8545109881,359.757,train
244952.90650706735,360.234,train
245942.85331608265,359.968,train
246932.82799597364,360.143,train
247922.85318404905,359.947,train
248912.81569201965,360.031,train
249902.82201801887,359.93,train
250892.85106607716,359.96,train
251882.8441359801,359.975,train
252872.8508870117,360.041,train
253863.10750397388,359.96,train
254852.85284300332,359.956,train
255842.8172590211,360.061,train
256832.8524070093,360.129,train
257822.81654898543,359.99,train
258812.816323014,359.819,train
259802.8648890322,360.034,train
260792.85111406352,360.07,train
261782.85275306556,359.85,train
262772.85447798204,360.16,train
263762.8540630685,360.029,train
264752.8535249876,360.029,train
265742.8182460135,359.94,train
266732.851859997,360.011,train
267722.85032004584,359.977,train
268712.85197499674,359.96,train
269702.8234610334,359.866,train
270692.8177130176,360.019,train
271683.1476900261,359.983,train
272672.854540986,359.99,train
273662.81717806123,359.755,train
274652.81780902296,360.029,train
275642.85106002353,360.049,train
276632.8525970457,360.08,train
277622.8151390096,359.911,train
278612.8515250748,360.082,train
279602.85184602253,360.075,train
280592.8168750834,360.052,train
281582.8161779791,359.814,train
282572.8528749896,360.165,train
283562.9004010698,359.953,train
284552.85099707544,359.97,train
285542.8153059911,359.972,train
286532.81450702343,360.004,train
287522.8544509737,359.997,train
288512.82334700227,359.925,train
289502.8114190791,360.058,train
290492.8543730639,359.989,train
291482.8173610149,359.858,train
292472.8511580033,359.965,train
293462.8167540068,359.99,train
294452.815287048,359.997,train
295442.8510559956,359.878,train
296432.8166230116,360.02,train
297422.86144499667,360.018,train
298412.826505024,359.955,train
299402.8357620118,360.01,train
300392.90180406533,360.033,train
301382.8510370804,360.08,train
302372.8316280758,360.023,train
303362.8525410313,359.966,train
304352.8184039751,360.057,train
305342.8182019852,359.96,train
306332.81880803406,359.938,train
307322.8236329742,360.021,train
308312.82469898,360.131,train
309302.85343900323,359.984,train
310292.81724907923,359.986,train
311282.852199045,360.074,train
312272.8242770536,359.997,train
313262.8163039917,359.864,train
314252.8237780789,360.139,train
315242.85342905205,360.028,train
316232.85398003645,359.939,train
317222.85329108126,359.902,train
318212.8160150023,360.089,train
319202.85268698353,360.027,train
320192.85453204066,359.781,train
321182.816926972,360.152,train
322172.82479803544,360.061,train
323162.8627870232,360.037,train
324152.8523990419,359.704,train
325142.8162159864,359.967,train
326132.8185610473,360.019,train
327122.8509750217,359.968,train
328112.82226699404,359.92,train
329102.8514080681,360.061,train
330092.81473001465,360.02,train
331082.8508330742,359.956,train
332072.8179709986,359.76,train
333062.8558109747,360.225,train
334052.8157129884,360.003,train
335042.85135807004,360.161,train
336032.8158320626,359.929,train
337022.8523350088,360.068,train
338012.82743900083,360.111,train
339002.8505959781,360.003,train
339992.8553539794,359.974,train
340982.854136033,360.042,train
341972.81963098794,360.055,train
342962.8525429871,359.919,train
343952.8231000295,360.006,train
344942.81478005,360.095,train
345932.82764498144,360.013,train
346922.85381502006,359.802,train
