timestamp_ms,power_w,phase
0.2561210421845317,81.269,idle_pre
140.3792160563171,81.269,idle_pre
280.3849669871852,81.269,idle_pre
420.3277190681547,79.976,idle_pre
560.3211710695177,79.976,idle_pre
700.3660129848868,79.976,idle_pre
840.3669430408627,79.013,idle_pre
980.329858022742,79.013,idle_pre
1120.3716840827838,79.013,idle_pre
1260.3272349806502,79.013,idle_pre
1400.3259660676122,79.013,idle_pre
1540.327787050046,79.013,idle_pre
1680.3707770304754,79.013,idle_pre
1820.3224510652944,77.803,idle_pre
1960.356567054987,77.803,idle_pre
2100.3287660423666,77.803,idle_pre
2240.3665860183537,77.803,idle_pre
2380.325986072421,77.803,idle_pre
2520.323932985775,77.803,idle_pre
2660.3775130352005,77.803,idle_pre
2800.323189003393,77.803,idle_pre
2940.324428025633,77.861,idle_pre
3080.3233600454405,77.861,idle_pre
3220.3675280325115,77.861,idle_pre
3360.326652065851,78.0,idle_pre
3500.325152999721,78.0,idle_pre
3640.335864038207,78.0,idle_pre
3780.3263440728183,78.0,idle_pre
3920.327570056543,78.327,idle_pre
4060.370567021892,78.327,idle_pre
4200.355815002695,78.327,idle_pre
4340.327493031509,78.381,idle_pre
4480.356774060056,78.381,idle_pre
4620.32733799424,78.381,idle_pre
4760.377679020166,78.381,idle_pre
4900.368211092427,78.381,idle_pre
5040.32944503706,78.381,idle_pre
5180.359754012898,78.381,idle_pre
5320.3789700055495,78.238,idle_pre
5460.358315031044,78.238,idle_pre
5600.325099076144,78.238,idle_pre
5740.3327180072665,78.238,idle_pre
5880.326447077096,78.238,idle_pre
6020.327934995294,78.238,idle_pre
6160.377572057769,78.238,idle_pre
6300.324617070146,78.238,idle_pre
6440.355743048713,78.067,idle_pre
6580.336245009676,78.067,idle_pre
6720.370869035833,78.067,idle_pre
6860.32833205536,78.067,idle_pre
7000.334699987434,78.067,idle_pre
7140.371215995401,78.067,idle_pre
7280.367215978913,78.067,idle_pre
7420.318790012971,78.105,idle_pre
7560.32624898944,78.105,idle_pre
7700.321779004298,78.105,idle_pre
7840.37101699505,78.105,idle_pre
7980.328670004383,78.105,idle_pre
8120.336409076117,78.105,idle_pre
8260.333992075175,78.105,idle_pre
8400.385288987309,78.043,idle_pre
8540.369472000748,78.043,idle_pre
8680.376909091137,78.043,idle_pre
8820.325307082385,78.043,idle_pre
8960.334139992483,78.043,idle_pre
9100.324928062037,78.043,idle_pre
9240.3337280266,78.043,idle_pre
9380.376858985985,77.993,idle_pre
9520.32714500092,77.993,idle_pre
9660.317233065143,77.993,idle_pre
9800.3797250567,77.993,idle_pre
9940.379288047552,77.993,idle_pre
10080.358065082692,77.993,idle_pre
10220.354606048204,77.993,idle_pre
10360.332568059675,78.272,idle_pre
10500.332709983924,78.272,idle_pre
10640.358829987235,78.272,idle_pre
10780.32817307394,78.272,idle_pre
10920.352293062024,78.397,idle_pre
11060.327480081469,78.397,idle_pre
11200.371289043687,78.397,idle_pre
11340.34153004177,78.512,idle_pre
11480.328764067965,78.512,idle_pre
11620.370741002262,78.512,idle_pre
11760.330336051991,78.512,idle_pre
11900.31664108392,78.512,idle_pre
12040.326518006625,78.512,idle_pre
12180.33241003286,78.512,idle_pre
12320.36865502596,77.954,idle_pre
12460.351399029603,77.954,idle_pre
12600.37124005612,77.954,idle_pre
12740.337088005615,77.954,idle_pre
12880.371252074838,77.954,idle_pre
13020.33534506336,77.954,idle_pre
13160.32946004998,77.954,idle_pre
13300.328616052866,77.954,idle_pre
13440.328410011716,77.997,idle_pre
13580.33546502702,77.997,idle_pre
13720.35524097737,77.997,idle_pre
13860.382021055557,77.997,idle_pre
14000.324576045386,77.997,idle_pre
14140.317477984354,77.997,idle_pre
14280.326326028444,77.997,idle_pre
14420.367621001787,78.234,idle_pre
14560.32839405816,78.234,idle_pre
