timestamp_ms,power_w,phase
0.5001870158594102,81.989,idle_pre
390.5818940256722,78.951,idle_pre
780.615272000432,78.792,idle_pre
1170.5709420202766,78.79,idle_pre
1560.6103140162304,78.79,idle_pre
1950.5754590209108,78.79,idle_pre
2340.618100017309,77.91,idle_pre
2730.569008999737,77.91,idle_pre
3120.5710580106825,77.702,idle_pre
3510.5712550284807,77.702,idle_pre
3900.570374011295,77.702,idle_pre
4290.612624026835,77.727,idle_pre
4680.588966002688,77.727,idle_pre
5070.617022021906,77.727,idle_pre
5460.565519024385,78.082,idle_pre
5850.607438012958,78.209,idle_pre
6240.58040700038,78.259,idle_pre
6630.570070003159,78.259,idle_pre
7020.619353017537,78.259,idle_pre
7410.657415020978,77.857,idle_pre
7800.580744020408,77.857,idle_pre
8190.56410601479,77.902,idle_pre
8580.57371902396,77.902,idle_pre
8970.574015023885,77.902,idle_pre
9360.575164027978,77.82,idle_pre
9750.56587200379,77.82,idle_pre
10140.60660402174,78.103,idle_pre
10530.606471002102,78.103,idle_pre
10920.572636008728,78.103,idle_pre
11310.618599003648,77.915,idle_pre
11700.572160014415,77.915,idle_pre
12090.572030021576,77.915,idle_pre
12480.565897014458,78.014,idle_pre
12870.600191003175,78.095,idle_pre
13260.623216017848,78.321,idle_pre
13650.616074010031,78.321,idle_pre
14040.616094018333,78.321,idle_pre
14430.614800017793,77.768,idle_pre
14820.569099014392,77.768,idle_pre
15210.595212003682,77.794,idle_pre
15600.601598009234,77.794,idle_pre
15990.576061012687,77.794,idle_pre
16380.614355002765,77.706,idle_pre
16770.600535004633,77.706,idle_pre
17160.56977401604,77.629,idle_pre
17550.56450201664,77.629,idle_pre
17940.617709013168,77.629,idle_pre
18330.56540900725,63.883,idle_pre
18720.570005010813,63.883,idle_pre
19110.604812012756,49.089,idle_pre
19500.62653401983,49.089,idle_pre
19890.58831500006,49.075,idle_pre
20280.572682007914,36.347,idle_pre
20670.61276402092,34.555,idle_pre
21060.571207024623,34.555,idle_pre
21450.57133800583,34.555,idle_pre
21840.56897801929,10.542,idle_pre
22230.61686300207,10.542,idle_pre
22620.620494009927,8.269,idle_pre
23010.580121015664,8.269,idle_pre
23400.570902012987,8.269,idle_pre
23790.573949023383,8.02,idle_pre
24180.56524402345,8.02,idle_pre
24570.61861202237,8.02,idle_pre
24960.6167160091,7.939,idle_pre
25350.57261402835,7.939,idle_pre
25740.586431027623,8.074,idle_pre
26130.612025008304,8.074,idle_pre
26520.616278023223,8.074,idle_pre
26910.614633001387,9.289,idle_pre
27300.57867101277,10.966,idle_pre
27690.579174028244,14.261,idle_pre
28080.607562005756,14.261,idle_pre
28470.57020402281,14.261,idle_pre
28860.579978005266,8.974,idle_pre
29250.5822830135,8.974,idle_pre
29640.57332201628,8.697,idle_pre
30030.76401000726,8.697,idle_pre
30420.594553026604,8.736,idle_pre
30810.61046302784,38.834,idle_pre
31200.58342302218,50.546,idle_pre
31590.570860018488,50.546,idle_pre
31980.580498027848,79.01,idle_pre
32370.570199011127,79.01,idle_pre
32760.611017001796,78.037,idle_pre
33228.9264590072,83.744,train
33618.92656501732,211.539,train
34008.89498900506,211.539,train
34398.8898890093,365.549,train
34788.892442011274,344.407,train
35178.88805500115,344.761,train
35568.92717300798,344.761,train
35958.92728600302,344.889,train
36348.89871100313,344.953,train
36738.89589202008,345.098,train
37128.893262008205,345.046,train
37518.89274700079,345.046,train
37908.89919101028,345.294,train
38298.89123502653,345.019,train
38688.92602200504,345.458,train
39078.93170102034,345.458,train
39468.90122600598,345.111,train
39858.89336402761,344.79,train
40248.928357003024,344.806,train
40638.90328502748,344.839,train
41028.893256007,344.839,train
41418.89425800764,345.054,train
41808.89351700898,345.327,train
42198.8943220058,345.031,train
42588.92881401698,345.031,train
42978.92936901189,344.9,train
43368.98197300616,345.236,train
43758.89393602847,345.041,train
44148.92824200797,345.5,train
44538.90005001449,345.5,train
44928.89500502497,345.081,train
45318.89443800901,344.91,train
45708.90054901247,344.955,train
46098.93039002782,344.955,train
46488.906871003564,344.855,train
46878.92849202035,344.821,train
47268.90043000458,344.8,train
47658.90415600734,344.962,train
48048.89602601179,344.962,train
48438.9045870048,344.92,train
48828.89990502736,345.014,train
49218.92906201538,345.009,train
49608.90004000976,345.009,train
49998.90224801493,344.922,train
50388.883183011785,345.014,train
50778.92951801186,344.766,train
51168.90274500474,345.127,train
51558.894392015645,345.127,train
51948.89426001464,345.02,train
52338.89357701992,344.964,train
52728.881035000086,345.182,train
53118.89322602656,345.067,train
53508.8954870007,345.067,train
53898.93189602299,345.026,train
54288.8916710217,345.151,train
54678.89134600409,344.869,train
55068.92750100815,344.869,train
55458.89228701708,344.944,train
55848.92637201119,344.811,train
56238.89331400278,344.931,train
56628.89455200639,344.828,train
57018.92899302766,344.828,train
57408.89101501671,344.789,train
57798.92692802241,345.3,train
58188.89075901825,345.017,train
58578.89269400039,345.017,train
58969.74193002097,345.009,train
59358.92921802588,345.359,train
59748.90045900247,344.973,train
60138.899377023336,344.925,train
60528.93181701074,344.925,train
60918.890206026845,345.055,train
61308.89837900759,344.807,train
61698.92677801545,345.04,train
62088.894437009,345.04,train
62478.92832002253,344.828,train
62868.89949100441,344.898,train
63258.92716701492,344.352,train
63648.92683402286,344.77,train
64038.92765601631,344.77,train
64428.89241501689,345.57,train
64818.960613018135,345.069,train
65208.89173302567,345.049,train
65598.93088202807,345.049,train
65988.89242100995,345.373,train
66378.93238302786,345.025,train
66768.92771202256,344.943,train
67158.89184499974,344.97,train
67549.0264390246,344.97,train
67938.89329902595,344.91,train
68328.9280780009,345.111,train
68718.89075802756,344.672,train
69108.92731600325,344.672,train
69498.89952701051,344.827,train
69888.92658002442,344.85,train
70278.92732201144,344.953,train
70668.89890600578,344.87,train
71058.92749101622,344.87,train
71448.92664800864,345.144,train
71838.92684901366,345.084,train
72228.89955702703,345.069,train
72618.89929001336,345.161,train
73008.92782802111,345.161,train
73398.90030500828,344.914,train
73788.89897602494,344.95,train
74178.93197701778,344.832,train
74568.89145902824,344.832,train
74958.89193401672,345.062,train
75348.92634200514,344.803,train
75738.89105801936,344.844,train
76128.93318201532,344.908,train
76518.89193200623,344.908,train
76908.92718901159,344.893,train
77298.94080501981,344.952,train
77688.89033800224,345.146,train
78078.8906730013,345.146,train
78468.92749500694,345.011,train
78858.92055701697,345.396,train
79248.89222200727,345.168,train
79638.89127000584,344.905,train
80028.92775501823,344.905,train
80418.8999410253,344.894,train
80808.9266460156,344.811,train
81198.93032600521,344.855,train
81588.8917100092,344.855,train
81978.92778800451,344.667,train
82368.90010902425,344.745,train
82758.93420400098,344.897,train
83148.92988000065,345.043,train
83538.92728901701,345.043,train
83928.92730500898,345.08,train
84318.92969901673,345.146,train
84708.89360501315,345.104,train
85098.92854600912,345.104,train
85488.89393900754,345.42,train
85878.93322302261,345.047,train
86268.92849200522,344.799,train
86658.93012101878,344.907,train
87048.89461401035,344.907,train
87438.8930760033,344.874,train
87828.90181802213,344.824,train
88218.90919600264,344.717,train
88608.92841001623,344.717,train
88998.93162000808,344.81,train
89388.89357802691,344.958,train
89778.92831200734,345.037,train
90168.90452301595,344.956,train
90558.92733702784,344.956,train
90948.8951630192,345.135,train
91338.89738100696,345.097,train
91728.92828000477,345.521,train
92118.93014001544,345.152,train
92508.89993502642,345.152,train
92898.89541300364,344.861,train
93288.9277950162,344.938,train
93678.89922801989,344.796,train
94068.89413500905,344.796,train
94458.8934580097,344.836,train
94848.89440902045,344.324,train
95238.9384250273,344.998,train
95628.89219401404,344.971,train
96018.930301012,344.971,train
96408.8941560185,345.092,train
96798.90051702388,344.956,train
97188.89397601016,345.094,train
97578.89200202771,345.094,train
97968.92951100015,345.076,train
98358.89497300376,344.903,train
